shape,name,lng,lat
"117.295162,31.812147_117.295142,31.811988_117.295181,31.81187_117.2952,31.811593_117.295951,31.811584_117.29602,31.811639_117.295876,31.812249_117.295838,31.812286_117.295162,31.812147",安徽省委机关幼儿园金桂苑分园,117.295577,31.8119
"117.292071,31.850155_117.292081,31.849988_117.292257,31.849985_117.292277,31.849543_117.291952,31.849538_117.29198,31.849245_117.292157,31.849245_117.292152,31.848616_117.292758,31.848616_117.292761,31.848251_117.292961,31.84827_117.292957,31.848675_117.292954,31.848828_117.293909,31.848875_117.293907,31.849178_117.293861,31.849182_117.293858,31.849536_117.293268,31.849525_117.293236,31.850312_117.292709,31.850307_117.29271,31.850177_117.292071,31.850155",锦桂花园,117.292862,31.849366
"117.262397,31.879063_117.26239,31.879336_117.262541,31.879478_117.262693,31.87955_117.263114,31.879191_117.263104,31.879148_117.263072,31.879119_117.263,31.879091_117.262397,31.879063",金桥大厦(北一环路辅路),117.262703,31.879261
"117.35114,31.884099_117.350935,31.884202_117.350914,31.884382_117.350808,31.884538_117.350812,31.88474_117.352649,31.884746_117.352639,31.884566_117.352906,31.884323_117.352583,31.884071_117.352963,31.88362_117.353398,31.883187_117.354025,31.882697_117.351826,31.882195_117.351625,31.88272_117.351952,31.882793_117.351652,31.88345_117.351562,31.883494_117.351516,31.883554_117.351491,31.883644_117.351302,31.883802_117.351218,31.883901_117.35114,31.884099",金水湾花园,117.352267,31.883544
"117.350803,31.884705_117.349385,31.884719_117.349428,31.884612_117.349707,31.884548_117.349887,31.884503_117.350321,31.884245_117.350667,31.883911_117.351574,31.882722_117.351925,31.882797_117.351636,31.883444_117.351554,31.883494_117.351504,31.883561_117.351448,31.883658_117.35129,31.8838_117.351205,31.883906_117.351131,31.884095_117.350921,31.884201_117.350902,31.884387_117.350799,31.884531_117.350803,31.884705",金水湾二期,117.350878,31.883896
"117.21141,31.771861_117.212412,31.771421_117.212956,31.771254_117.212993,31.77125_117.213029,31.771251_117.213053,31.771258_117.213074,31.771266_117.2131,31.771277_117.213395,31.77152_117.213986,31.771873_117.214362,31.77208_117.214442,31.772089_117.214551,31.772167_117.214579,31.772189_117.214582,31.7722_117.214582,31.77221_117.214579,31.77222_117.21457,31.772229_117.214051,31.772532_117.214037,31.772547_117.214033,31.772572_117.214036,31.772589_117.214045,31.772607_117.214417,31.773038_117.214424,31.773066_117.214417,31.77309_117.214399,31.773112_117.214377,31.773129_117.213014,31.77414_117.2125,31.774393_117.212247,31.774492_117.212219,31.7745_117.212197,31.774499_117.212175,31.774488_117.212158,31.774463_117.212153,31.774447_117.212066,31.774171_117.211944,31.773058_117.211929,31.772742_117.211975,31.772659_117.211987,31.772632_117.211994,31.772607_117.211991,31.772587_117.211981,31.772563_117.211802,31.772361_117.211405,31.771926_117.211397,31.77191_117.211393,31.771892_117.211395,31.771877_117.21141,31.771861",童话名苑,117.212935,31.77273
"117.274324,31.838785_117.274987,31.8388_117.275055,31.837536_117.275529,31.837536_117.275569,31.8376_117.275563,31.838213_117.275603,31.838307_117.276177,31.838309_117.27622,31.83784_117.276121,31.837835_117.276084,31.836693_117.274402,31.836648_117.274317,31.837999_117.27428,31.838743_117.274324,31.838785",金水花园A区,117.27525,31.837103
"117.463588,31.819949_117.464686,31.819664_117.464856,31.820155_117.464863,31.820203_117.464376,31.82032_117.464221,31.820288_117.463729,31.820368_117.463588,31.819949",金水花园,117.464249,31.820046
"117.273834,31.839676_117.27385,31.839312_117.273868,31.839312_117.273904,31.838775_117.273889,31.838772_117.273929,31.838207_117.274291,31.838205_117.274271,31.838842_117.274599,31.838855_117.27456,31.839685_117.273834,31.839676",金水花园B区,117.274186,31.839056
"117.282334,31.828383_117.282318,31.829818_117.28114,31.829821_117.28112,31.828383_117.282334,31.828383",金水坊文化产业园,117.281728,31.829098
"117.241853,31.88798_117.242405,31.888093_117.242749,31.886994_117.242209,31.886879_117.241853,31.88798",金江花园,117.242303,31.887488
"117.267376,31.828887_117.267307,31.828357_117.26748,31.828339_117.2674,31.827837_117.26738,31.827629_117.267339,31.827346_117.26665,31.827422_117.265696,31.827574_117.265497,31.827618_117.265591,31.828091_117.265718,31.828674_117.265665,31.828681_117.26569,31.828849_117.265599,31.828862_117.265637,31.829081_117.267376,31.828887",金江苑(望江东路),117.266504,31.828206
"117.254811,31.874599_117.255499,31.874618_117.2555,31.874094_117.255469,31.873997_117.25544,31.873957_117.255382,31.87395_117.254827,31.874033_117.254811,31.874599",金河畔花园,117.255167,31.8743
"117.264613,31.872723_117.265409,31.872675_117.265425,31.873003_117.265986,31.872974_117.265981,31.872541_117.265677,31.872365_117.26571,31.872263_117.265884,31.871996_117.265849,31.87196_117.265318,31.871807_117.264597,31.871712_117.26454,31.87175_117.264613,31.872723",金科·玉带河畔花园,117.265244,31.872329
"117.310946,31.904693_117.313394,31.904078_117.313773,31.905256_117.312874,31.905477_117.311235,31.905582_117.310946,31.904693",金海花园(物流大道),117.312406,31.904917
"117.271864,31.264476_117.272289,31.263972_117.271195,31.263036_117.26998,31.263744_117.269985,31.263816_117.269819,31.263997_117.269562,31.26397_117.269503,31.264099_117.269578,31.264531_117.270046,31.264501_117.270393,31.264472_117.270747,31.264448_117.271006,31.264336_117.271607,31.264532_117.271864,31.264476",金港湾花园,117.270924,31.263937
"117.263334,31.834897_117.263255,31.834838_117.263014,31.834854_117.262983,31.834569_117.262319,31.834619_117.262315,31.834574_117.26166,31.834639_117.261804,31.835523_117.263401,31.835659_117.263334,31.834897",金湖新村,117.262533,31.835112
"117.305397,31.849695_117.30596,31.84929_117.306081,31.849283_117.306614,31.849685_117.307039,31.850074_117.307025,31.850224_117.3064,31.850743_117.305591,31.849873_117.305397,31.849695",金湾嘉园,117.306258,31.849968
"117.36046,31.867169_117.360502,31.866235_117.360556,31.865009_117.360038,31.865004_117.359898,31.867154_117.36046,31.867169",金源雅苑,117.360238,31.866099
"117.202543,31.85327_117.201949,31.85328_117.20137,31.853284_117.201371,31.853468_117.201274,31.853926_117.200128,31.853701_117.200232,31.853305_117.200285,31.853107_117.200311,31.853008_117.20027,31.852944_117.200189,31.852916_117.199074,31.852922_117.198788,31.853974_117.199993,31.854261_117.200411,31.854343_117.201222,31.854469_117.202383,31.854656_117.202503,31.854574_117.202501,31.854196_117.202542,31.853816_117.202546,31.853329_117.202543,31.85327",金濠广场,117.200667,31.854095
"117.200146,31.853677_117.201261,31.853886_117.201366,31.853464_117.201366,31.853276_117.201485,31.853009_117.200787,31.852873_117.200741,31.853019_117.200333,31.852938_117.200146,31.853677",金濠小区,117.200824,31.853371
"117.251128,31.830813_117.25113,31.830572_117.251054,31.830509_117.250844,31.830535_117.250814,31.83034_117.249973,31.830441_117.249966,31.830626_117.250021,31.832253_117.251314,31.832434_117.251301,31.831518_117.251334,31.830887_117.251345,31.830809_117.251128,31.830813",金环花园北村,117.250642,31.831397
"117.298385,31.881126_117.298489,31.880482_117.299057,31.880495_117.299043,31.880692_117.299061,31.880711_117.299266,31.880713_117.299275,31.881231_117.29924,31.881251_117.2987,31.881205_117.298697,31.881142_117.298385,31.881126",金环苑小区,117.29884,31.880874
"117.246109,31.80715_117.246457,31.807739_117.246448,31.807785_117.245793,31.807815_117.245647,31.807418_117.245665,31.807367_117.246109,31.80715",金皖大院,117.246029,31.807536
"117.34293,31.873326_117.342729,31.873294_117.342375,31.873245_117.342356,31.873315_117.34197,31.873334_117.34193,31.87347_117.341916,31.87361_117.342956,31.8739_117.342823,31.874367_117.344162,31.874649_117.344258,31.874634_117.344326,31.874269_117.3443,31.873603_117.344253,31.872901_117.343118,31.87296_117.343133,31.8732_117.34312,31.873347_117.34293,31.873326",金盛家园,117.343448,31.873724
"117.28617,31.876829_117.287286,31.876829_117.287388,31.876891_117.287401,31.877585_117.286196,31.877592_117.28617,31.876829",金碧花园,117.286786,31.877209
"117.248234,31.810028_117.248493,31.809862_117.248113,31.809402_117.247932,31.809165_117.247699,31.808924_117.247362,31.808914_117.247207,31.808921_117.247225,31.809206_117.246818,31.809213_117.246834,31.809906_117.246904,31.810098_117.246932,31.810321_117.247072,31.810477_117.24773,31.810467_117.247679,31.810396_117.247693,31.810331_117.247793,31.81027_117.248118,31.810056_117.248164,31.810027_117.248234,31.810028",金祁花园,117.247515,31.809716
"117.269529,32.00571_117.270074,32.005149_117.271519,32.005124_117.271524,32.00557_117.270775,32.006114_117.270981,32.006527_117.270679,32.006633_117.270784,32.006952_117.269975,32.007119_117.269529,32.00571",金色假日,117.270443,32.005959
"117.240318,31.830245_117.240471,31.830208_117.240077,31.827591_117.241641,31.827421_117.242519,31.827336_117.242559,31.827424_117.242654,31.828263_117.242763,31.829018_117.242888,31.829769_117.24412,31.829641_117.244257,31.830722_117.243102,31.830846_117.240467,31.831071_117.240318,31.830245",金色名郡(望江西路),117.241817,31.829361
"117.30732,31.872865_117.306188,31.871491_117.306188,31.871471_117.306218,31.871416_117.30654,31.87115_117.307186,31.871598_117.30801,31.872102_117.308036,31.87215_117.308036,31.872181_117.30732,31.872865",金色地带(琅琊山路),117.307103,31.871985
"117.441987,31.889899_117.442008,31.889861_117.442091,31.888435_117.440203,31.888353_117.44012,31.889839_117.441987,31.889899",金色地带(金阳路),117.441103,31.889131
"117.304778,31.869589_117.30475,31.869588_117.304731,31.869587_117.304711,31.869582_117.304691,31.869568_117.304637,31.869524_117.304384,31.869191_117.304174,31.869003_117.30395,31.868685_117.303943,31.868671_117.303943,31.868655_117.303949,31.868643_117.303957,31.868636_117.304152,31.868493_117.304155,31.868481_117.304152,31.868469_117.303986,31.868222_117.303986,31.868205_117.30399,31.86819_117.304004,31.868176_117.304032,31.868162_117.304692,31.867905_117.305081,31.867808_117.305157,31.867802_117.305341,31.86781_117.305372,31.86782_117.305386,31.867831_117.305397,31.867844_117.305402,31.867858_117.305405,31.86788_117.305406,31.86791_117.305408,31.867941_117.305309,31.868197_117.304863,31.86954_117.304854,31.869559_117.304839,31.869571_117.304819,31.869583_117.304804,31.869589_117.304778,31.869589",金色梧桐,117.304685,31.868576
"117.20796,31.867065_117.207871,31.86761_117.207867,31.867622_117.207862,31.86763_117.20785,31.867631_117.20783,31.867632_117.207668,31.867622_117.207319,31.867585_117.207308,31.867582_117.207303,31.867573_117.207303,31.867559_117.207316,31.867416_117.207315,31.86741_117.207307,31.867404_117.207204,31.867396_117.207193,31.867395_117.207183,31.867389_117.207182,31.867378_117.207182,31.867332_117.207174,31.867324_117.207162,31.867319_117.20715,31.867315_117.206656,31.867283_117.206646,31.867286_117.206638,31.867293_117.206636,31.867302_117.206469,31.868475_117.206469,31.868487_117.20647,31.868493_117.206477,31.868496_117.206486,31.8685_117.206502,31.868502_117.207686,31.868607_117.207696,31.868615_117.207706,31.86863_117.207709,31.868646_117.207711,31.868659_117.207601,31.869621_117.207609,31.869654_117.207635,31.869697_117.207661,31.869727_117.207722,31.869769_117.207787,31.869802_117.207827,31.869816_117.207867,31.869832_117.207906,31.869837_117.207948,31.869838_117.207999,31.869838_117.208931,31.869745_117.209922,31.869642_117.212061,31.869418_117.2138,31.869252_117.213818,31.869247_117.213826,31.869237_117.213833,31.869221_117.213834,31.869207_117.214113,31.867371_117.214114,31.867361_117.214113,31.867351_117.214109,31.867344_117.214098,31.867339_117.211994,31.867089_117.211979,31.867082_117.211969,31.867074_117.211958,31.867061_117.211951,31.86704_117.211948,31.866394_117.21196,31.866265_117.212209,31.865488_117.212375,31.864469_117.21237,31.864457_117.21236,31.864446_117.212347,31.864441_117.212337,31.864437_117.211191,31.864299_117.209323,31.86407_117.208455,31.863979_117.208435,31.86398_117.208419,31.863988_117.208408,31.864003_117.2084,31.864021_117.207985,31.866859_117.20796,31.867065",金色池塘(樊洼路),117.21027,31.867214
"117.206658,31.867297_117.20718,31.867336_117.207175,31.8674_117.207311,31.867409_117.207295,31.86759_117.207775,31.867634_117.207625,31.868595_117.206485,31.868494_117.206658,31.867297",金色池塘3期B区,117.207107,31.867989
"117.26278,31.968381_117.263445,31.968636_117.263306,31.968929_117.265859,31.969528_117.266431,31.968488_117.263338,31.967393_117.263258,31.967414_117.26278,31.968381",金色里程,117.26456,31.968504
"117.273229,31.892242_117.272556,31.892028_117.272455,31.892242_117.272404,31.89234_117.27255,31.892388_117.272177,31.893171_117.272233,31.893213_117.272726,31.89329_117.272709,31.893684_117.272701,31.8942_117.273066,31.894218_117.273131,31.894173_117.273229,31.892242",金荷苑,117.272825,31.893036
"117.368104,31.779491_117.370341,31.779486_117.370368,31.778319_117.372251,31.778301_117.372465,31.778004_117.372465,31.775583_117.373233,31.775606_117.376896,31.775583_117.377057,31.775432_117.377036,31.773407_117.376518,31.773427_117.376521,31.77453_117.375373,31.774542_117.375346,31.773297_117.375325,31.773281_117.372932,31.773283_117.372417,31.773181_117.368262,31.773201_117.368102,31.773297_117.368005,31.773429_117.368032,31.775351_117.368072,31.776505_117.36808,31.777529_117.368104,31.779491",金葡萄家园小区,117.37131,31.775664
"117.270546,31.87567_117.271316,31.875736_117.271359,31.87505_117.271776,31.875078_117.271796,31.874815_117.270927,31.874752_117.270599,31.874706_117.270546,31.87567",金蓝湾,117.271039,31.875188
"117.323839,31.920271_117.323872,31.920316_117.323916,31.920357_117.323928,31.920367_117.323949,31.920371_117.323979,31.920368_117.324014,31.920356_117.32416,31.920298_117.325193,31.919765_117.326405,31.919151_117.326982,31.918928_117.327022,31.9189_117.327076,31.918846_117.327084,31.918789_117.327063,31.91873_117.32658,31.918126_117.325625,31.91689_117.325574,31.916856_117.32555,31.916849_117.32552,31.916849_117.325491,31.916867_117.32397,31.917648_117.323082,31.918183_117.323055,31.918229_117.323047,31.918288_117.323069,31.91834_117.323133,31.918443_117.323404,31.918916_117.323388,31.919107_117.323415,31.919171_117.323468,31.919303_117.323552,31.919588_117.323839,31.920271",金辉悦府,117.32494,31.918589
"117.35916,31.865165_117.359167,31.864738_117.358549,31.864737_117.358534,31.864509_117.358131,31.864522_117.358092,31.864203_117.356377,31.86427_117.356416,31.865162_117.356578,31.866001_117.357367,31.865948_117.357435,31.865604_117.359539,31.865687_117.359608,31.865589_117.359642,31.865166_117.35916,31.865165",金辉·枫尚,117.357733,31.865077
"117.278079,31.90038_117.27805,31.900378_117.278023,31.900386_117.277996,31.900396_117.277974,31.900416_117.277961,31.900437_117.277812,31.902105_117.2778,31.902127_117.277787,31.902142_117.277766,31.902152_117.277742,31.902155_117.275707,31.902_117.275677,31.902001_117.275651,31.902011_117.27563,31.902022_117.27562,31.902039_117.275583,31.902407_117.275584,31.902423_117.275594,31.902441_117.27561,31.902452_117.275626,31.902459_117.280142,31.902821_117.280169,31.902817_117.280195,31.902811_117.280216,31.902795_117.280231,31.902768_117.280501,31.901406_117.28068,31.900664_117.280679,31.900636_117.280671,31.900612_117.280661,31.900589_117.280638,31.900576_117.280612,31.90057_117.278079,31.90038",金都华庭三期,117.278796,31.90169
"117.279875,31.900399_117.278866,31.900297_117.27912,31.89857_117.278763,31.898525_117.278818,31.89821_117.281025,31.898502_117.281089,31.898561_117.280743,31.900463_117.279875,31.900399",金都华庭2期,117.279934,31.899351
"117.276288,31.898215_117.276327,31.898256_117.276207,31.899203_117.276769,31.899251_117.277067,31.899297_117.277081,31.899749_117.277127,31.900212_117.278622,31.900317_117.278843,31.900328_117.279019,31.899195_117.279088,31.898631_117.278748,31.89857_117.278783,31.898335_117.278815,31.898159_117.277883,31.898057_117.276346,31.897859_117.276288,31.898215",金都华庭1期,117.27787,31.899033
