address,city,date,district,hotpot,href,info,level,op,price,size,structure,tax,title,year,avg_price
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19112415110100103040.html,低楼层(共7层)2室2厅|84.64平米|南,低楼层(共7层,南,65.0,84.64,2室2厅,0,富春国际花园 2室2厅 南,0,0.7679584
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19112315110100102057.html,中楼层(共7层)3室2厅|139.68平米|南,中楼层(共7层,南,76.8,139.68,3室2厅,0,富春国际花园 3室2厅 南,0,0.54982823
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19112215110100104331.html,高楼层(共6层)2室2厅|75.8平米|南,高楼层(共6层,南,46.0,75.8,2室2厅,0,化建新村 毛坯两房 单价低 随时看房,0,0.60686016
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19112015110100108820.html,中楼层(共7层)2室2厅|86.44平米|南,中楼层(共7层,南,72.0,86.44,2室2厅,0,富春国际花园 2室2厅 南,0,0.8329477
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19070815110100111123.html,中楼层(共6层)2室2厅|80平米|南,中楼层(共6层,南,59.8,80.0,2室2厅,0,化建新村 2室2厅 南,0,0.7475
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19092115110100105482.html,低楼层(共7层)2室1厅|67.58平米|南,低楼层(共7层,南,50.0,67.58,2室1厅,0,花亭西村 2室1厅 南,0,0.7398639
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19030415110100103962.html,低楼层(共7层)3室2厅|127平米|南北,低楼层(共7层,南北,110.0,127.0,3室2厅,0,急售富春国际花园 户型房子 全明户型 交通便利,0,0.86614174
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19062215110100101593.html,高楼层(共6层)|1999年建|2室1厅|50.13平米|南北,高楼层(共6层),南北,40.0,50.13,2室1厅,0,花亭西村 2室1厅 南 北,1999,0.79792535
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19050515110100105756.html,中楼层(共5层)|1990年建|1室1厅|37平米|南北,中楼层(共5层),南北,28.0,37.0,1室1厅,0,花亭西村 1室1厅 南 北,1990,0.7567568
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19100315110100107376.html,高楼层(共6层)2室2厅|75平米|南,高楼层(共6层,南,60.0,75.0,2室2厅,0,石化一村南区 2室2厅 南,0,0.8
石化大湖新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19050615110100100514.html,高楼层(共5层)|1990年建|2室2厅|80.4平米|南,高楼层(共5层),南,64.0,80.4,2室2厅,0,石化大湖新村 2室2厅 南,1990,0.7960199
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19112315110100100715.html,中楼层(共6层)2室1厅|58平米|南北,中楼层(共6层,南北,65.0,58.0,2室1厅,0,石化大湖新村(水上公园路) 2室1厅 南 北,0,1.1206896
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19110115110100100953.html,中楼层(共6层)|1985年建|1室1厅|43平米|南,中楼层(共6层),南,35.0,43.0,1室1厅,0,花亭西村 1室1厅 南,1985,0.81395346
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19101415110100108585.html,中楼层(共4层)1室1厅|50平米|南,中楼层(共4层,南,42.0,50.0,1室1厅,0,石化一村南区 1室1厅 南,0,0.84
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19090715110100101692.html,中楼层(共5层)2室1厅|56.08平米|南北,中楼层(共5层,南北,40.0,56.08,2室1厅,0,花亭西村 2室1厅 南 北,0,0.71326673
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19082215110100102199.html,高楼层(共7层)3室2厅|104平米|南北,高楼层(共7层,南北,90.0,104.0,3室2厅,0,富春国际花园 3室2厅 南 北,0,0.86538464
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19081915110100103830.html,中楼层(共11层)2室1厅|93.3平米|南北,中楼层(共11层,南北,75.0,93.3,2室1厅,0,富春国际花园  花园小区 电梯中高层,0,0.8038585
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19071015110100103819.html,中楼层(共6层)2室1厅|50平米|南北,中楼层(共6层,南北,40.0,50.0,2室1厅,0,花亭西村 2室1厅 南 北,0,0.8
财和世家名都,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19062715110100100628.html,中楼层(共11层)3室2厅|110平米|南,中楼层(共11层,南,83.0,110.0,3室2厅,0,财和世家名都 3室2厅 南,0,0.75454545
沙场宿舍,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19052215110100101460.html,中楼层(共7层)2室1厅|68平米|南北,中楼层(共7层,南北,55.8,68.0,2室1厅,0,沙场宿舍 2室1厅 南 北,0,0.82058823
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19050215110100107260.html,中楼层(共6层)|1995年建|2室1厅|80.17平米|南,中楼层(共6层),南,59.8,80.17,2室1厅,0,化建新村 2室1厅 南,1995,0.74591494
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19040515110100101062.html,中楼层(共5层)|1990年建|2室1厅|55平米|南,中楼层(共5层),南,41.8,55.0,2室1厅,0,花亭西村简装两房  采光好 户型正 诚心出售,1990,0.76
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19040415110100100162.html,低楼层(共7层)3室2厅|122平米|南,低楼层(共7层,南,88.0,122.0,3室2厅,0,富春国际花园 3室2厅 南,0,0.72131145
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19040215110100102333.html,中楼层(共5层)|1990年建|2室1厅|55平米|南,中楼层(共5层),南,44.0,55.0,2室1厅,0,华亭西村小户型精装房  双证在手随时过户,1990,0.8
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19010615110100100679.html,中楼层(共11层)3室2厅|115平米|南,中楼层(共11层,南,79.8,115.0,3室2厅,0,化建小区 电梯3室 南北通透 采光好 看房有钥匙,0,0.69391304
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/18123015110100100286.html,中楼层(共6层)|1990年建|2室1厅|66平米|南,中楼层(共6层),南,51.8,66.0,2室1厅,0,花亭西村 南北户型 采光好 看房有钥匙 价格可谈,1990,0.78484845
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/18102615110100200046.html,中楼层(共6层)|2015年建|2室2厅|115.76平米|南,中楼层(共6层),南,90.0,115.76,2室2厅,0,富春国际花园<span>11507</span>6平米  满二随看房 满二,2015,0.7774706
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19111715110100107073.html,低楼层(共6层)2室1厅|58.1平米|南北,低楼层(共6层,南北,78.0,58.1,2室1厅,0,石化大湖新村(水上公园路) 2室1厅 南 北,0,1.342513
石化大湖新村(双岗路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/18120815110100104556.html,高楼层(共7层)|1998年建|3室1厅|72平米|南,高楼层(共7层),南,62.0,72.0,3室1厅,0,石化大湖 石化三小 石化一 中 采光好 看房方便,1998,0.8611111
石化大湖新村(双岗路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19090315110100104271.html,高楼层(共7层)2室1厅|57.95平米|南,高楼层(共7层,南,52.0,57.95,2室1厅,0,石化大湖新村(双岗路) 2室1厅 南,0,0.8973253
安庆石化生活南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19111315110100126476.html,高楼层(共7层)2室2厅|76平米|南,高楼层(共7层,南,80.0,76.0,2室2厅,0,安庆石化生活南区 2室2厅 南,0,1.0526316
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19070515110100103337.html,中楼层(共11层)3室2厅|107.94平米|南,中楼层(共11层,南,59.8,107.94,3室2厅,0,化建新村 3室2厅 南,0,0.55401146
石化大湖新村(双岗路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19040415110100106362.html,高楼层(共7层)|1990年建|2室2厅|78平米|南北,高楼层(共7层),南北,74.0,78.0,2室2厅,0,石化大湖教师楼 采光好 位置优越 环境优美,1990,0.94871795
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19110315110100107334.html,中楼层(共6层)2室2厅|80.25平米|南,中楼层(共6层,南,40.0,80.25,2室2厅,0,化建新村 2室2厅 南,0,0.49844238
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19061215110100105553.html,中楼层(共7层)3室1厅|102平米|北,中楼层(共7层,北,100.0,102.0,3室1厅,0,富春国际花园 3室1厅 北,0,0.98039216
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19060115110100102286.html,低楼层(共7层)3室2厅|103平米|南,低楼层(共7层,南,80.0,103.0,3室2厅,0,富春花园 精装修 楼层好 税费低,0,0.776699
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19032315110100104647.html,高楼层(共6层)2室1厅|51.1平米|南,高楼层(共6层,南,52.5,51.1,2室1厅,0,石化大湖，精装修，2室1厅，厅通阳台，房东诚售,0,1.0273973
安庆石化生活南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19062515110100105291.html,高楼层(共6层)|1990年建|2室1厅|55平米|南,高楼层(共6层),南,58.0,55.0,2室1厅,0,安庆石化生活南区 2室1厅 南,1990,1.0545454
石化大湖新村(双岗路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19111715110100101117.html,高楼层(共7层)2室1厅|58.5平米|东南,高楼层(共7层,东南,58.5,58.5,2室1厅,0,石化大湖新村(双岗路) 2室1厅 东南,0,1.0
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19111015110100101767.html,中楼层(共6层)2室1厅|58.5平米|南,中楼层(共6层,南,70.0,58.5,2室1厅,0,石化大湖新村(水上公园路) 2室1厅 南,0,1.1965812
石化大湖新村(双岗路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19021215110100102064.html,高楼层(共7层)|1982年建|3室1厅|72.6平米|南,高楼层(共7层),南,72.6,72.6,3室1厅,0,大湖生活区好房，生活便利，居家舒适,1982,1.0
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19032215110100111417.html,高楼层(共6层)|1990年建|2室1厅|56.8平米|南,高楼层(共6层),南,56.0,56.8,2室1厅,0,石化大湖，中等装修，满5，房东诚售,1990,0.9859155
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/18110815110100102529.html,高楼层(共8层)|1995年建|3室2厅|82.3平米|南,高楼层(共8层),南,78.0,82.3,3室2厅,0,石化大湖新村(水上公园路) 3室2厅 南,1995,0.9477521
化建新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19051415110100102578.html,中楼层(共6层)3室1厅|83平米|南,中楼层(共6层,南,57.8,83.0,3室1厅,0,"化建新村 精装修  采光无遮挡, 出行方便 房美价廉",0,0.69638556
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/18111715110100102575.html,中楼层(共11层)|2015年建|2室2厅|93.63平米|南,中楼层(共11层),南,70.0,93.63,2室2厅,0,富春国际花园 2室2厅 南,2015,0.7476236
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19072915110100101465.html,中楼层(共5层)|1980年建|2室1厅|64.95平米|南,中楼层(共5层),南,45.0,64.95,2室1厅,0,花亭西村 2室1厅 南,1980,0.6928407
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19042815110100105181.html,中楼层(共4层)|1990年建|2室1厅|54.2平米|南,中楼层(共4层),南,40.0,54.2,2室1厅,0,石化一村南区 2室1厅 南,1990,0.73800737
石化大湖新村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19100915110100106549.html,中楼层(共5层)3室1厅|80平米|南,中楼层(共5层,南,73.0,80.0,3室1厅,0,石化大湖新村 3室1厅 南,0,0.9125
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19031615110100102449.html,中楼层(共5层)|1990年建|2室1厅|74平米|南北,中楼层(共5层),南北,80.0,74.0,2室1厅,0,证满五唯一划拨，中间楼层采光好,1990,1.081081
财和世家名都,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19072815110100101945.html,中楼层(共11层)3室2厅|137平米|南,中楼层(共11层,南,93.0,137.0,3室2厅,0,财和世家名都 3室2厅 南,0,0.6788321
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19082515110100303366.html,高楼层(共5层)3室1厅|81平米|南,高楼层(共5层,南,66.0,81.0,3室1厅,0,石化大湖新村(水上公园路) 3室1厅 南,0,0.8148148
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19101515110100100747.html,高楼层(共6层)2室1厅|74平米|南北,高楼层(共6层,南北,74.0,74.0,2室1厅,0,石化大湖新村(水上公园路) 2室1厅 南 北,0,1.0
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19050115110100106080.html,中楼层(共7层)|1997年建|2室1厅|55平米|南,中楼层(共7层),南,31.8,55.0,2室1厅,0,花亭南村，配套设施齐全，采光好，视野开阔,1997,0.5781818
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19091515110100107215.html,高楼层(共4层)2室1厅|54.3平米|南,高楼层(共4层,南,43.8,54.3,2室1厅,0,石化一村南区 2室1厅 南,0,0.80662984
安庆石化生活南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19111615110100101550.html,低楼层(共7层)2室1厅|47平米|南北,低楼层(共7层,南北,40.0,47.0,2室1厅,0,安庆石化生活南区 2室1厅 南 北,0,0.85106385
花亭西村,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19082515110100152043.html,中楼层(共7层)2室1厅|68平米|南北,中楼层(共7层,南北,52.8,68.0,2室1厅,0,花亭西村 2室1厅 南 北,0,0.7764706
安庆石化二村生活区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19111515110100104386.html,中楼层(共4层)|1995年建|1室1厅|49平米|南,中楼层(共4层),南,36.0,49.0,1室1厅,0,安庆石化二村生活区 1室1厅 南,1995,0.7346939
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19070215110100100832.html,中楼层(共4层)|2000年建|1室1厅|54.2平米|南,中楼层(共4层),南,46.8,54.2,1室1厅,0,石化一村南区 1室1厅 南,2000,0.8634686
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19101615110100103359.html,中楼层(共4层)2室2厅|65平米|南北,中楼层(共4层,南北,64.0,65.0,2室2厅,0,石化一村南区 2室2厅 南 北,0,0.9846154
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19080815110100105780.html,中楼层(共4层)|1988年建|1室1厅|54平米|南,中楼层(共4层),南,40.0,54.0,1室1厅,0,石化一村南区 1室1厅 南,1988,0.7407407
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19080415110100107868.html,中楼层(共7层)3室2厅|122平米|南,中楼层(共7层,南,105.0,122.0,3室2厅,0,本小区很抢手的户型处于供不应求的状态。,0,0.8606557
石化大湖新村(双岗路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19110315110100100989.html,低楼层(共7层)2室1厅|58.1平米|南,低楼层(共7层,南,72.0,58.1,2室1厅,0,石化大湖双岗路 2室1厅 2楼 简装,0,1.2392427
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19010715110100103878.html,中楼层(共4层)|1995年建|2室1厅|70平米|南北,中楼层(共4层),南北,50.0,70.0,2室1厅,0,<span>石化 学 区 房，性 价 比高，</span>诚心出售,1995,0.71428573
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19030215110100101271.html,中楼层(共8层)|1990年建|3室2厅|82.3平米|南北,中楼层(共8层),南北,85.0,82.3,3室2厅,0,石化大湖新村(水上公园路) 3室2厅 南 北,1990,1.0328068
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19090215110100105168.html,低楼层(共5层)3室2厅|71.1平米|南北,低楼层(共5层,南北,83.0,71.1,3室2厅,0,石化大湖新村(水上公园路) 3室2厅 南 北,0,1.16737
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19090415110100103438.html,低楼层(共6层)2室2厅|72平米|南北,低楼层(共6层,南北,86.5,72.0,2室2厅,0,石化大湖新村(水上公园路) 2室2厅 南 北,0,1.2013888
富春国际花园,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19071715110100103367.html,高楼层(共7层)3室2厅|120平米|南,高楼层(共7层,南,105.0,120.0,3室2厅,0,富春国际花园 3室2厅 南,0,0.875
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19042115110100102844.html,低楼层(共6层)|1990年建|3室1厅|56.1平米|南,低楼层(共6层),南,75.0,56.1,3室1厅,0,石化大湖新村(水上公园路) 3室1厅 南,1990,1.3368984
石化大湖新村(水上公园路),安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19110515110100106498.html,中楼层(共5层)2室2厅|81平米|南,中楼层(共5层,南,89.8,81.0,2室2厅,0,石化大湖新村(水上公园路) 2室2厅 南,0,1.108642
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19102715110100101034.html,中楼层(共4层)1室1厅|50平米|南北,中楼层(共4层,南北,42.0,50.0,1室1厅,0,石化一村南区 1室1厅 南 北,0,0.84
石化一村南区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19021415110100100664.html,中楼层(共4层)|1990年建|1室1厅|54平米|南,中楼层(共4层),南,45.8,54.0,1室1厅,0,石化一村南区 1室1厅 南,1990,0.8481481
安庆石化二村生活区,安庆,2019-11-26,大观区,石化,https://aq.ke.com/ershoufang/19102515110100101022.html,中楼层(共4层)|1990年建|1室1厅|48.2平米|南,中楼层(共4层),南,38.8,48.2,1室1厅,0,安庆石化二村生活区 1室1厅 南,1990,0.8049792
